AccelXMean,AccelXStd,AccelXMin,AccelXMax,AccelYMean,AccelYStd,AccelYMin,AccelYMax,AccelZMean,AccelZStd,AccelZMin,AccelZMax,GyroXMean,GyroXStd,GyroXMin,GyroXMax,GyroYMean,GyroYStd,GyroYMin,GyroYMax,GyroZMean,GyroZStd,GyroZMin,GyroZMax,MagXMean,MagXStd,MagXMin,MagXMax,MagYMean,MagYStd,MagYMin,MagYMax,MagZMean,MagZStd,MagZMin,MagZMax,Behavior,WindowStart,WindowEnd
-0.43,0.014142135623730965,-0.45,-0.42,-9.676666666666668,0.009428090415820432,-9.69,-9.67,1.93,0.014142135623730965,1.92,1.95,0.006666666666666667,0.018856180831641266,-0.02,0.02,0.05000000000000001,6.938893903907228e-18,0.05,0.05,-0.006666666666666667,0.004714045207910317,-0.01,-0.0,-45.11333333333334,0.15084944665313027,-45.22,-44.9,49.223333333333336,0.03299831645537235,49.2,49.27,-7.463333333333334,0.009428090415820432,-7.47,-7.45,stand,41.628,43.628
-0.45,0.0,-0.45,-0.45,-9.69,0.0,-9.69,-9.69,1.95,0.0,1.95,1.95,-0.02,0.0,-0.02,-0.02,0.05,0.0,0.05,0.05,0.0,0.0,-0.0,-0.0,-44.9,0.0,-44.9,-44.9,49.27,0.0,49.27,49.27,-7.45,0.0,-7.45,-7.45,stand,42.628,44.628
-0.38,0.0,-0.38,-0.38,-9.86,0.0,-9.86,-9.86,2.06,0.0,2.06,2.06,0.05,0.0,0.05,0.05,0.02,0.0,0.02,0.02,0.0,0.0,-0.0,-0.0,-44.46,0.0,-44.46,-44.46,49.27,0.0,49.27,49.27,-7.12,0.0,-7.12,-7.12,stand,43.628,45.628
-0.315,0.065,-0.38,-0.25,-9.945,0.08499999999999996,-10.03,-9.86,1.8599999999999999,0.20000000000000007,1.66,2.06,-0.195,0.245,-0.44,0.05,0.055,0.034999999999999996,0.02,0.09,-0.025,0.025,-0.05,-0.0,-44.605000000000004,0.14499999999999957,-44.75,-44.46,48.7,0.5700000000000003,48.13,49.27,-7.17,0.04999999999999982,-7.22,-7.12,stand,44.628,46.628
0.015000000000000013,0.265,-0.25,0.28,-9.71,0.3199999999999994,-10.03,-9.39,0.6849999999999999,0.9749999999999999,-0.29,1.66,0.26,0.7,-0.44,0.96,0.675,0.585,0.09,1.26,-0.35000000000000003,0.30000000000000004,-0.65,-0.05,-50.260000000000005,5.510000000000002,-55.77,-44.75,46.1,2.030000000000001,44.07,48.13,-5.51,1.71,-7.22,-3.8,stand,45.628,47.628
0.35,0.06999999999999998,0.28,0.42,-9.165,0.22500000000000053,-9.39,-8.94,1.41,1.7,-0.29,3.11,0.64,0.32,0.32,0.96,0.445,0.815,-0.37,1.26,-0.23500000000000001,0.41500000000000004,-0.65,0.18,-51.905,3.865000000000002,-55.77,-48.04,49.35,5.280000000000001,44.07,54.63,-7.035,3.235,-10.27,-3.8,stand,46.628,48.628
0.035,0.385,-0.35,0.42,-10.42,1.4800000000000004,-11.9,-8.94,1.54,1.57,-0.03,3.11,0.4,0.07999999999999999,0.32,0.48,0.08500000000000002,0.455,-0.37,0.54,-0.145,0.32499999999999996,-0.47,0.18,-34.55,13.49,-48.04,-21.06,46.82,7.810000000000002,39.01,54.63,-17.625,7.355,-24.98,-10.27,stand,47.628,49.628
-0.35,0.0,-0.35,-0.35,-11.695,0.20500000000000007,-11.9,-11.49,-0.12,0.09,-0.21,-0.03,0.19,0.29000000000000004,-0.1,0.48,0.545,0.0050000000000000044,0.54,0.55,-0.265,0.205,-0.47,-0.06,-20.884999999999998,0.17499999999999893,-21.06,-20.71,39.5,0.490000000000002,39.01,39.99,-25.990000000000002,1.0099999999999998,-27.0,-24.98,stand,48.628,50.628
-0.15,0.2,-0.35,0.05,-11.235,0.2549999999999999,-11.49,-10.98,0.15000000000000002,0.36,-0.21,0.51,0.065,0.165,-0.1,0.23,0.525,0.025000000000000022,0.5,0.55,-0.15,0.09,-0.24,-0.06,-21.04,0.33000000000000007,-21.37,-20.71,40.785,0.7949999999999982,39.99,41.58,-30.19,3.1900000000000013,-33.38,-27.0,stand,49.628,51.628
-0.11500000000000002,0.165,-0.28,0.05,-10.32,0.6600000000000001,-10.98,-9.66,1.505,0.995,0.51,2.5,0.12000000000000001,0.11,0.01,0.23,-0.21000000000000002,0.71,-0.92,0.5,0.135,0.375,-0.24,0.51,-28.595,7.225,-35.82,-21.37,43.855000000000004,2.275000000000002,41.58,46.13,-23.700000000000003,9.680000000000001,-33.38,-14.02,stand,50.628,52.628
-1.005,0.725,-1.73,-0.28,-9.965,0.3049999999999997,-10.27,-9.66,1.175,1.325,-0.15,2.5,-0.345,0.355,-0.7,0.01,-0.6950000000000001,0.22500000000000003,-0.92,-0.47,0.295,0.215,0.08,0.51,-37.989999999999995,2.169999999999998,-40.16,-35.82,42.290000000000006,3.84,38.45,46.13,-14.17,0.15000000000000036,-14.32,-14.02,stand,51.628,53.628
-1.395,0.33499999999999996,-1.73,-1.06,-10.059999999999999,0.20999999999999996,-10.27,-9.85,-0.18,0.03,-0.21,-0.15,-0.31999999999999995,0.37999999999999995,-0.7,0.06,-0.22499999999999998,0.24499999999999997,-0.47,0.02,0.08,0.0,0.08,0.08,-35.845,4.314999999999998,-40.16,-31.53,38.870000000000005,0.41999999999999815,38.45,39.29,-18.05,3.7300000000000004,-21.78,-14.32,stand,52.628,54.628
-1.0550000000000002,0.0050000000000000044,-1.06,-1.05,-9.855,0.004999999999999893,-9.86,-9.85,-0.12,0.09,-0.21,-0.03,0.04,0.02,0.02,0.06,0.01,0.01,0.0,0.02,0.035,0.045,-0.01,0.08,-31.57,0.03999999999999915,-31.61,-31.53,40.04,0.75,39.29,40.79,-21.240000000000002,0.5400000000000009,-21.78,-20.7,stand,53.628,55.628
-1.79,0.5232590180780452,-2.16,-1.05,-10.780000000000001,0.6505382386916241,-11.24,-9.86,-3.1700000000000004,2.2203152929257595,-4.74,-0.03,-0.38666666666666666,0.2875567576825293,-0.59,0.02,2.4066666666666667,1.7017703200556242,0.0,3.61,0.7233333333333333,0.5185449728701349,-0.01,1.09,-34.376666666666665,1.9563287612827809,-35.76,-31.61,41.37666666666667,0.4148359782961091,40.79,41.67,-14.526666666666666,4.365205862524953,-20.7,-11.44,stand,54.628,56.628
-2.11,0.07071067811865492,-2.16,-2.01,-10.166666666666666,1.5179225569471222,-11.24,-8.02,-5.323333333333333,0.8249579113843055,-6.49,-4.74,-0.2866666666666666,0.4289781139198388,-0.59,0.32,2.35,1.7819090885900997,-0.17,3.61,0.6166666666666667,0.6693944195232651,-0.33,1.09,-38.29333333333333,3.5826743580118414,-43.36,-35.76,37.46666666666667,5.94441100717491,29.06,41.67,-9.57,2.6445793616376876,-11.44,-5.83,stand,55.628,57.628
-2.01,0.0,-2.01,-2.01,-8.02,0.0,-8.02,-8.02,-6.49,0.0,-6.49,-6.49,0.32,0.0,0.32,0.32,-0.17,0.0,-0.17,-0.17,-0.33,0.0,-0.33,-0.33,-43.36,0.0,-43.36,-43.36,29.06,0.0,29.06,29.06,-5.83,0.0,-5.83,-5.83,stand,56.628,58.628
-1.75,0.0,-1.75,-1.75,-9.08,0.0,-9.08,-9.08,-3.15,0.0,-3.15,-3.15,-0.08,0.0,-0.08,-0.08,-0.09,0.0,-0.09,-0.09,-0.02,0.0,-0.02,-0.02,-45.09,0.0,-45.09,-45.09,38.86,0.0,38.86,38.86,-4.11,0.0,-4.11,-4.11,stand,57.628,59.628
-1.6949999999999998,0.05500000000000005,-1.75,-1.64,-9.16,0.08000000000000007,-9.24,-9.08,-2.91,0.24,-3.15,-2.67,0.09,0.17,-0.08,0.26,0.44,0.53,-0.09,0.97,0.26,0.28,-0.02,0.54,-42.27,2.8200000000000003,-45.09,-39.45,38.425,0.4349999999999987,37.99,38.86,-4.885,0.7749999999999999,-5.66,-4.11,stand,58.628,60.628
-0.84,0.7999999999999999,-1.64,-0.04,-9.585,0.34499999999999975,-9.93,-9.24,-1.095,1.575,-2.67,0.48,0.425,0.16499999999999998,0.26,0.59,0.99,0.020000000000000018,0.97,1.01,0.29000000000000004,0.25,0.04,0.54,-53.295,13.844999999999999,-67.14,-39.45,43.525000000000006,5.535,37.99,49.06,-10.875,5.215,-16.09,-5.66,stand,59.628,61.628
-0.6900000000000001,0.65,-1.34,-0.04,-9.355,0.5750000000000002,-9.93,-8.78,3.1399999999999997,2.66,0.48,5.8,0.7849999999999999,0.195,0.59,0.98,0.625,0.385,0.24,1.01,-0.22,0.26,-0.48,0.04,-76.68,9.54,-86.22,-67.14,45.955,3.1050000000000004,42.85,49.06,-27.345,11.255,-38.6,-16.09,stand,60.628,62.628
