AnnotationTime_s,Behavior,Time,Time_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
143.42898134863702,sit,143560.0,143.56,1.56,-6.41,7.58,0.03,0.01,-0.01,-76.18,58.74,-22.77
144.4319812182079,sit,144631.0,144.631,1.45,-7.29,6.97,-0.57,0.21,-0.18,-77.38,56.69,-20.26
145.4349810877788,sit,145747.0,145.747,1.17,-7.98,5.83,0.02,-0.01,0.06,-76.45,55.5,-17.93
146.43798095734968,sit,146818.0,146.818,1.12,-7.78,6.25,0.05,-0.02,0.03,-75.86,56.49,-17.26
147.44098082692057,sit,147889.0,147.889,1.44,-7.71,6.27,0.03,-0.02,0.02,-75.23,57.22,-17.77
148.44398069649148,sit,148959.0,148.959,1.25,-7.56,6.37,0.02,-0.0,0.01,-74.39,57.6,-17.58
149.44698056606236,sit,148959.0,148.959,1.25,-7.56,6.37,0.02,-0.0,0.01,-74.39,57.6,-17.58
150.44998043563325,sit,150030.0,150.03,1.45,-7.48,6.33,0.01,0.05,-0.03,-74.55,57.8,-17.82
151.45298030520414,sit,151101.0,151.101,6.98,9.8,23.35,0.0,0.0,0.0,-72.83,58.54,-17.7
152.45598017477502,sit,152170.0,152.17,1.92,-6.1,7.48,0.16,-0.08,-0.03,-76.12,58.39,-21.34
153.4589800443459,sit,153241.0,153.241,1.45,-6.5,7.49,0.1,0.09,0.13,-76.88,58.16,-23.06
154.4619799139168,sit,154311.0,154.311,1.62,-6.93,6.88,-0.24,0.07,-0.12,-77.07,57.15,-20.87
155.46497978348768,sit,155385.0,155.385,1.72,-6.99,7.0,-0.04,0.09,-0.09,-78.79,55.14,-20.4
156.46797965305856,sit,156456.0,156.456,1.14,-7.41,6.36,0.05,-0.21,0.34,-80.01,54.08,-22.1
157.47097952262945,sit,157570.0,157.57,1.03,-8.04,5.73,-0.0,-0.01,0.0,-79.48,53.79,-20.72
158.4739793922003,sit,158640.0,158.64,1.06,-8.03,5.8,0.16,-0.12,-0.02,-78.59,54.47,-19.12
159.47697926177125,sit,159711.0,159.711,1.2,-7.95,6.04,-0.02,0.02,-0.0,-77.65,55.03,-18.9
160.47997913134213,sit,160782.0,160.782,1.33,-8.02,5.88,0.03,-0.01,0.01,-77.58,54.33,-19.39
161.48297900091302,sit,161853.0,161.853,1.16,-6.92,7.02,0.07,-0.48,0.17,-73.98,59.57,-20.87
162.4859788704839,sit,162923.0,162.923,-38.89,-0.03,0.03,-37.53,-19.7,10.95,-73.02,60.39,-20.75
163.4889787400548,sit,163997.0,163.997,0.95,-8.34,5.22,-0.49,-0.25,0.32,-85.97,46.74,-29.03
164.49197860962568,sit,163997.0,163.997,0.95,-8.34,5.22,-0.49,-0.25,0.32,-85.97,46.74,-29.03
165.49497847919656,sit,165068.0,165.068,-29.09,-26.38,0.01,33.78,33.78,2.19,-84.48,46.84,-22.79
